annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMjDcYexRC,Ja und? Wie finanzierst du denn dein Haus/Wohnung/Auto?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,8
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMjdlwmEO6,"Die Schulden des Staates sind das Vermögen seiner Bürger. Ist recht einfach zu verstehen. Aber es ist schon witzig, wie viele sich an dem Wort aufhängen, anstatt sich mit dem Inhalt zu beschäftigen.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,33
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMjeSde3zv,@user Notwendig? Für Aufrüstung so viele Milliarden Schulden zu machen? Schau mal wieviel Milliarden allein an Zinsen zurückgezahlt werden müssen- ohne dass die Schulden selbst getilgt werden.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",27
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMk7Eq6VLt,@user Warum wählt man dann so ein Euphemismus- um zu täuschen.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,11
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMkFkt_o8P,"@user Ja, für Aufrüstung! Aber setz ruhig die geopolitschen Scheuklappen auf. Frage: Was kostet uns die Investition gegen einen militärischen Flächenbrand in Europa? Antwort: Viel zu viel! Aber am Ende weniger als ein tatsächlicher Krieg! Nennt sich Absicherung! Aber hey, mit dem Motto ""wird schon nix passieren"" lebt es sich so schön an der Realität vorbei.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,56
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMlPkHRh1J,"Lieber heute eine brücke für 20 Millionen reparieren, als morgen die selbe Brücke für 1 Milliarde neu zu bauen.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,,19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMmMwc1V4R,@user Bitte konfrontieren Sie AfD-Wähler nicht mit Fakten. Danke!,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,afd,9
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMqnZo6ADa,"Wir brauchen das Geld um uns damit um die Migration zu kümmern, neue Wohnungen für unsere neuen Mitmenschen bauen,Moscheen usw. Ein kleiner Teil wird in die Bundeswehr fließen .","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"migration, sondervermoegen",29
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMqyUPt--t,@user nötig??? Damit wir weiter Mrd an Entwicklungshilfe an andere Länder zahlen können???,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMrnbbYaKV,"@user Dank für den Kommentar.😍
Ansonsten ist die Kommentarspalte ein Spiegel der Sendung.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMrxqyCxWf,@user Sie noch nicht genug Steuern?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",6
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMsLPZFnM0,@user warum wird es nicht so benannt?! Das muss doch einen Grund haben.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMsvYdQ4A0,"@user Investitonen sind notwendig. In Öffentlicher Infrastruktur, Gesundheitswesen und vor allem in Bildung! Sie treten gerade den Beweis an!","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMtMsj0SQS,"Wieso verarschen? War dir nicht bewusst, dass es Schulden sind? 😅 Ich gehe dann mal davon aus, dass du dich oft verarscht fühlst","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,23
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMtexWn7Ay,@user Sparen!,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",2
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMtr0O1xo6,"Ok, dann lassen wir die Straßen und Brücken halt weiter verrotten, oder was? Was für ein Schwachsinn.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,17
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMtsfTKen0,"ich gehe auch gern einmal zur Bank und frage, ob sie ein wenig Vermögen für mich übrig haben. Das nennt man Wortakrobatik!","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",22
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMttD2-qT9,und jetzt? WAS JETZT? WAS WILLST DU UNS MIT DEINEM Kommentar sagen? Sollen wir nur rum pupsen und chillen? Brücken verfallen lassen? WAS IST DEIN FK ARGUMENT?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,27
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMugKQLWG1,"Der wesentliche Unterschied ist, das ein Sondervermögen Zweckgebunden ist, sprich die 500Mrd müssen auch in Infrastruktur investiert werden, was DRINGEND gebraucht wird.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,22
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMv2alAr0j,@user man kann die 1 Billion Steuern auch sinnvoll ausgeben und muss sie nicht mit der Baggerschaufel aus dem Fenster werfen! Aber wem sage ich das?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,sondervermoegen,26
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMvQuDJnxC,"@user am Ende müssen es immer die gleichen Leute zurückzahlen und das sind nicht die Alten, das sind die kommenden Generationen. Beim Klimaschutz hat das BVerfG Generationengerechtigkeit eingefordert. Das muss dann auch bei den Schulden gelten.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",36
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMvYkFxuF8,"@user Sind sie nicht, vorallem nicht militärisch. Selbes Gesabbel wie im dritten Reich damals. Wollt ihr echt Runde 3? Danach bleibt Deutschland aber Ackerland.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, rechtsextremismus, sondervermoegen",24
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMvdVC_RN2,"@user Indem man es nur dann kauft, wenn man das Geld hat? Auf Pump leben ist typische Wessi-Masche.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",18
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMvdfW4ec7,"@user Sie dürfen mir ja einmal erklären warum wir insgesamt über 1 Milliarde in Infrastrukturprojekte in Indien investieren müssen, obwohl dieses Land 300 Milliardäre ausweist. Können diese Leute ihr eigenes Land nicht finanzieren?","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,in infrastruktur investieren,33
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMvi5KtiyO,@user Es geht kaum um Brücken. Eher Autobahnen und natürlich die Rüstung. Runde 3 ist angesagt.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",16
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMw0gWlqCr,"@user ich gehöre (noch) zu den jungen Generation, aber ich beschäftige mich später lieber mit Schulden und lebe dafür in einer stabil wachsenden Wirtschaft mit einer guten Infrastruktur. Natürlich sollte das Geld nicht zum Fenster raus geworfen und schulden möglichst gering gehalten werden aber wenn wirtschaftliche Stagnation und die Infrastruktur einen starken Impuls brauchen, ist es das auf jeden Fall wert.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,61
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMwEmCTVPn,"@user Gehört zu den Dingen, die wir meinerseits auch gerne einsparen können. Reicht aber nicht um 400-600Mrd in der Infrastruktur zu investieren, Steuererleichterung für Wirtschaft und Bevölkerung zu geben und den Mindesetat in der Bundesweher zu finanzieren.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,37
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMwcWDcMO7,"@user weil Sie keine Vorstellungen von den Konsequenzen haben. Es gab in der Geschichte noch kein Land, dass sich durch Überschuldung saniert hätte. Im Gegenteil, die Löcher müssen mit immer mehr Geld gestopft werden und am Ende steht die Währungsreform. Schauen Sie sich die Geschichte von Argentinien an. Einst das reichste Land dieser Erde! Mit Schulden wächst gar nichts!","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",59
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMwk-5vivV,@user mehr kostet uns denn die marode Infrastruktur wenn wir noch weitere 10 Jahre nichts tun würden?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,,17
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMx0CZFEx5,"Die Brücken marode, da nicht zur Zeit Geld in die Hand genommen wurde um Probleme zu verhindern","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,,17
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMxNA-4CFa,Hört doch mal mit dem Höcke Quatsch auf!,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,rechtsextremismus,8
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMxXgm5UsM,"@user man muss nur einmal genauer hinschauen. Da ist noch sehr viel Potential, den Rotstift anzusetzen. Ich habe mir die 17 Seiten PDF im BMZ sorgfältig angesehen und nicht ein Projekt entdeckt, dass irgendwie sinnvoll klang. Wir reden hier schon einmal über 33 Milliarden. Es wäre klug, dieses Ministerium ganz zu streichen u. es beim Außenamt anzugliedern Ich finde es auch nicht sinnvoll, dass man Nichtregierungsorganisationen zu Regierungsorganisationen umfunktioniert. Das ist Missbrauch von Steuergeldern.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,neue schulden,74
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMxZ9yhWZ4,"Blödsinn, alles haben sie schon zu gegebenen Zeiten verrotten lassen.
Die schwer erarbeiteten Steuern wurden von Bärbock 22:43 außer Land geschafft für irgendwelchen Genderkram 22:43","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,neue schulden,25
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMxoXH-6fk,"@user mit 1 Billion Steuergeld lässt sich auch unsere Infrastruktur sanieren! Wir haben kein Einnahmeproblem, wir haben ein Ausgabenproblem, wir finanzieren die falschen Interessen. In Dresden hat man zwar die Brücke nicht saniert, dafür wurden aber hübsche Blumenkübel angeschafft, die noch nicht einmal winterfest sind.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,neue schulden,45
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFMygMfI-bK,"Von Sparen wird garnicht mehr geredet: Migration 50 Mrd. Entwicklungshilfe 32, Bürgergeld 23, Klimahilfen 6 = 111Mrd. Das wäre schon mal das Geld für die Infrastruktur.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,migration,26
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN-mtRfnhy,"Schulden die ich endlich mal gerne zahle! Bin 25 übrigens.
Für Verteidigung und Infrastruktur bin ich bereit zu zahlen, für soziale Versprechungen nicht! Jetzt nicht in die Verteidigung Deutschlands zu investieren wäre fatal! Daher ist es nur vernünftig und staatsmännisch, auch wenn manche Wähler mit ner Voraussicht auf 3 Monate das nicht begriefen wollen.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,54
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN0bl486xl,@user ich empfehle einen Workshop in Ökonomie,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,7
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN34uPXYgM,"@user Doch. Weil keiner was von VWL versteht. Vermögen und Schulden sind nicht das selbe. Schon das Geldsystem des Staates ist von den Euros mit denen du dein Sonntagsbrötchen bezahlst, vollkommen getrennt, weil es nicht den selben regeln folgt. Darum sind es keine Schulden sondern Vermögen. Aber Neoliberale und Rechtsextreme vergiften halt gerne den Diskurs. Die belügen liebend gern Ignorante Wähler die nichts von Volkswirtschaft verstehen.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",sondervermoegen,rechtsextremismus,66
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN3sKKaq4L,@user es geht um die Waffen Lobbys die haben die Parteien im Griff und komm mir jetzt nicht mit dass Russland hier einmarschiert. Jedem ist klar dass dieser Krieg durch die Nato Osterweiterung entstanden ist weil Verträge gebrochen wurden Wahlversprechen werden ebenfalls und von dem Maidan spricht auch keiner mehr. Die Leute sind Naiv und vergessen schnell,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,wahlversprechen,57
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN4LdcAHJB,Die Weidel sagt es hier vorraus wir werden dermaßen in Probleme kommen durch die Schulden. Alleine die Zinsen werden 30 Milliarden jährlich betragen das ist völlig irre. Was unsere Infrastruktur angeht lieben gern aber das müsste auch mit dem eigenen Haushalt gehen ohne Schulden zu machen. Und Grundgesetz heißt nicht umsonst Grundgesetz wenn man das ausgehebelt hat gar nichts mehr hier an Wert und Seriosität,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,"neue schulden, sondervermoegen",65
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN5tcz1syR,"@user Die CDU hat 16 Jahre lang regiert und das Militär systematisch demontiert - und die WOLLEN DAS MIT SCHULDEN AUSBADEN.
Merkst du eigentlich noch was? Reicht das Hirn dafür?","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"cdu, neue schulden, sondervermoegen",30
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN69Mb_vII,@user 1 Billion .... willst du mit großen Zahlen bei AfDlern Eindruck machen oder hast du die Zahl irgendwo aufgeschnappt?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,afd,20
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN6UK3P7YZ,"Warum konnte man das Geld nicht schon vorher beschaffen? Die Probleme sind doch schon lange da die ""jetzt"" angegangen werden. Einfach alles in die Ukraine blasen und alle jubeln. 😂","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",30
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN6VpQE-jE,@user gesprochen!,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",2
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN6hZeICUg,Und? Trotzdem ist es notwendig wenn man auf aktuelle Gefahren reagiert. Anders geht nicht,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,14
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN7Dlv5Kxr,benutze das Wort bei deiner Bank nur zum Test😂,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",9
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN7H-CLhjA,"@user Das sind Schulden, was unsere Kinder zurückzahlen müssen samt Zinsen. Gehen sie mal zur Bank und möchten einen Kredit aus Sondervermögen, weil es ist ja das geld der ganzen Bürger.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",31
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN7L9Np5aK,⁠@user wäre nach Ihrer „finanz- bzw. volkswirtschaftlichen“ Interpretation also ein Negativvermögen. Schulden klingt bei einer weiteren Neuverschuldung natürlich weniger gut.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",20
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN8TGRvEw7,"@user Deutschland ist eines der am wenigsten verschuldeten Länder Weltweit abhängig vom BIP. Frankreich alleine hat 110% Verschuldung, die USA sogar 250%. Die AfD und FDP kann ja weiterhin behaupten, dass es nicht benötigt wird. Aus der Opposition redet man ja eh immer nur groß ohne sinnvolle Lösungen zu bringen.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",afd,50
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFN8Ylxrrdl,@user Ja sorry aber wenn du einer Alice Weidel in Sachen Finanzpolitik vertraust ist das dein persönliches Problem. Jede einzelne Industrienation der Welt hat höhere Staatsschulden als Deutschland und die haben alle ein größeres Wirtschaftswachstum als wir. Wie lange sollen wir also noch unser Land kaputtsparen?,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",afd,46
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNAYV70Qbv,Ja. wollen sie.,"""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",3
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNCGFWnIqk,"@user
Soweit mir bekannt ist es sittenwidrig und unzulässig sein Haus/Wohnung/Auto zu finanzieren, indem man die Zinslasten und die Kredittilgungen auch seinen Kindern, Enkeln und Urenkeln aufbürdet. Und das alles nur, weil man selbst keinerlei Ausgabendisziplin an den Tag legen will.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",,"neue schulden, sondervermoegen",41
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNCv3L2J4o,"@user ich sehe da ein anderes Problem, das man auch mit dem Begriff Gier umschreiben kann. Wenn man einmal zulangt, kann man anschließend nicht mehr bremsen. Ich habe heute meinen Grundsteuerbescheid bekommen. +45 % für eine Wohngegend in Randlage ohne nennenswerte Infrastruktur. Man muss nicht naiv sein, auch in anderen Bereichen zeigen die Wünsche nach oben. Wer glaubt, er kommt ungeschoren davon, wird schnell eines Besseren belehrt.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?",in infrastruktur investieren,sondervermoegen,67
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNETCwzCvp,"Soll ich über so einen Kommentar lachen oder weinen. Wer nur ein wenig Wissen über Volks-/ Betriebswirtschaft und internationalen Handel hat, wußte schon vor 2 Jahren, das Investitionen durch die private Wirtschaft, nur durch staatliche Investitionen in die Infrastruktur und Energiewirtschaft, stimuliert werden. Da reden Blinde über Farben.","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","in infrastruktur investieren, neue schulden, sondervermoegen",,48
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgzMr9hHjL0oz3fjg0h4AaABAg.AFMgCma4oRyAFNFePWyyOC,"@user Aus Ihrem Kommentar geht deutlich hervor, das Sie mit Volkswirtschaft auf Kriegsfuß stehen, freundlich ausgedrückt! 🤦♂️🤭","""Sondervermögen "" -das sind Schulden - Wollt Ihr uns verarschen ?","neue schulden, sondervermoegen",,17
